2025-06-09 17:22:28,141 - INFO - [4H] XRP-USDT-SWAP 2025-05-07 12:00 整 趋势=uptrend, OB={'top': 2.0979, 'bottom': 2.0889}
2025-06-09 20:09:33,866 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 171.88, 'bottom': 170.25}
2025-06-09 20:09:33,867 - INFO - [4H] SOL-USDT-SWAP 2025-05-27 16:00 整 趋势=uptrend, OB={'top': 171.88, 'bottom': 170.25}
2025-06-09 20:09:36,280 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 171.88, 'bottom': 170.25}
2025-06-09 20:09:36,281 - INFO - [4H] SOL-USDT-SWAP 2025-05-27 20:00 整 趋势=uptrend, OB={'top': 171.88, 'bottom': 170.25}
2025-06-09 20:09:37,517 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:37,518 - INFO - [4H] SOL-USDT-SWAP 2025-05-28 00:00 整 趋势=uptrend, OB={'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:39,233 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:39,234 - INFO - [4H] SOL-USDT-SWAP 2025-05-28 04:00 整 趋势=uptrend, OB={'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:40,401 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:40,402 - INFO - [4H] SOL-USDT-SWAP 2025-05-28 08:00 整 趋势=uptrend, OB={'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:41,666 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:41,667 - INFO - [4H] SOL-USDT-SWAP 2025-05-28 12:00 整 趋势=uptrend, OB={'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:44,295 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:44,295 - INFO - [4H] SOL-USDT-SWAP 2025-05-28 16:00 整 趋势=uptrend, OB={'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:45,574 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:45,574 - INFO - [4H] SOL-USDT-SWAP 2025-05-28 20:00 整 趋势=uptrend, OB={'top': 174.8, 'bottom': 173.42}
2025-06-09 20:09:46,589 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:46,590 - INFO - [4H] SOL-USDT-SWAP 2025-05-29 00:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:47,761 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:47,763 - INFO - [4H] SOL-USDT-SWAP 2025-05-29 04:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:50,438 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:50,439 - INFO - [4H] SOL-USDT-SWAP 2025-05-29 08:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:51,670 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:51,671 - INFO - [4H] SOL-USDT-SWAP 2025-05-29 12:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:53,565 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:53,566 - INFO - [4H] SOL-USDT-SWAP 2025-05-29 16:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:54,816 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:54,817 - INFO - [4H] SOL-USDT-SWAP 2025-05-29 20:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:56,635 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:56,636 - INFO - [4H] SOL-USDT-SWAP 2025-05-30 00:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:57,894 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:57,894 - INFO - [4H] SOL-USDT-SWAP 2025-05-30 04:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:59,021 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 178.38, 'bottom': 176.73}
2025-06-09 20:09:59,022 - INFO - [4H] SOL-USDT-SWAP 2025-05-30 08:00 整 趋势=downtrend, OB={'top': 178.38, 'bottom': 176.73}
2025-06-09 20:10:00,473 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:00,474 - INFO - [4H] SOL-USDT-SWAP 2025-05-30 12:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:01,597 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:01,598 - INFO - [4H] SOL-USDT-SWAP 2025-05-30 16:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:03,014 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:03,015 - INFO - [4H] SOL-USDT-SWAP 2025-05-30 20:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:04,380 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:04,381 - INFO - [4H] SOL-USDT-SWAP 2025-05-31 00:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:05,733 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:05,733 - INFO - [4H] SOL-USDT-SWAP 2025-05-31 04:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:07,009 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:07,009 - INFO - [4H] SOL-USDT-SWAP 2025-05-31 08:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:08,311 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:08,311 - INFO - [4H] SOL-USDT-SWAP 2025-05-31 12:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:09,535 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:09,536 - INFO - [4H] SOL-USDT-SWAP 2025-05-31 16:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:11,407 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:11,408 - INFO - [4H] SOL-USDT-SWAP 2025-05-31 20:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:13,553 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:13,554 - INFO - [4H] SOL-USDT-SWAP 2025-06-01 00:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:14,586 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:14,587 - INFO - [4H] SOL-USDT-SWAP 2025-06-01 04:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:15,807 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:15,807 - INFO - [4H] SOL-USDT-SWAP 2025-06-01 08:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:18,054 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:18,054 - INFO - [4H] SOL-USDT-SWAP 2025-06-01 12:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:19,808 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:19,809 - INFO - [4H] SOL-USDT-SWAP 2025-06-01 16:00 整 趋势=downtrend, OB={'top': 173.62, 'bottom': 172.13}
2025-06-09 20:10:21,568 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 157.42, 'bottom': 155.54}
2025-06-09 20:10:21,568 - INFO - [4H] SOL-USDT-SWAP 2025-06-01 20:00 整 趋势=downtrend, OB={'top': 157.42, 'bottom': 155.54}
2025-06-09 20:10:23,123 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 157.42, 'bottom': 155.54}
2025-06-09 20:10:23,123 - INFO - [4H] SOL-USDT-SWAP 2025-06-02 00:00 整 趋势=downtrend, OB={'top': 157.42, 'bottom': 155.54}
2025-06-09 20:10:24,134 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 157.42, 'bottom': 155.54}
2025-06-09 20:10:24,134 - INFO - [4H] SOL-USDT-SWAP 2025-06-02 04:00 整 趋势=downtrend, OB={'top': 157.42, 'bottom': 155.54}
2025-06-09 20:10:27,456 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 157.42, 'bottom': 155.54}
2025-06-09 20:10:27,457 - INFO - [4H] SOL-USDT-SWAP 2025-06-02 08:00 整 趋势=downtrend, OB={'top': 157.42, 'bottom': 155.54}
2025-06-09 20:10:33,867 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:33,868 - INFO - [4H] SOL-USDT-SWAP 2025-06-02 12:00 整 趋势=uptrend, OB={'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:35,172 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:35,174 - INFO - [4H] SOL-USDT-SWAP 2025-06-02 16:00 整 趋势=uptrend, OB={'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:36,290 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:36,291 - INFO - [4H] SOL-USDT-SWAP 2025-06-02 20:00 整 趋势=uptrend, OB={'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:37,415 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:37,415 - INFO - [4H] SOL-USDT-SWAP 2025-06-03 00:00 整 趋势=uptrend, OB={'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:38,803 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:38,803 - INFO - [4H] SOL-USDT-SWAP 2025-06-03 04:00 整 趋势=uptrend, OB={'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:40,613 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:40,613 - INFO - [4H] SOL-USDT-SWAP 2025-06-03 08:00 整 趋势=uptrend, OB={'top': 154.36, 'bottom': 151.95}
2025-06-09 20:10:41,947 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:41,948 - INFO - [4H] SOL-USDT-SWAP 2025-06-03 12:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:43,071 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:43,072 - INFO - [4H] SOL-USDT-SWAP 2025-06-03 16:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:44,157 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:44,158 - INFO - [4H] SOL-USDT-SWAP 2025-06-03 20:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:45,409 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:45,410 - INFO - [4H] SOL-USDT-SWAP 2025-06-04 00:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:46,695 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:46,695 - INFO - [4H] SOL-USDT-SWAP 2025-06-04 04:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:47,816 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:47,817 - INFO - [4H] SOL-USDT-SWAP 2025-06-04 08:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:50,291 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:50,292 - INFO - [4H] SOL-USDT-SWAP 2025-06-04 12:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:51,646 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:51,647 - INFO - [4H] SOL-USDT-SWAP 2025-06-04 16:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:52,944 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:52,944 - INFO - [4H] SOL-USDT-SWAP 2025-06-04 20:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:54,896 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:54,897 - INFO - [4H] SOL-USDT-SWAP 2025-06-05 00:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:59,584 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:10:59,585 - INFO - [4H] SOL-USDT-SWAP 2025-06-05 04:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:00,774 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:00,774 - INFO - [4H] SOL-USDT-SWAP 2025-06-05 08:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:02,064 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:02,064 - INFO - [4H] SOL-USDT-SWAP 2025-06-05 12:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:05,205 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:05,206 - INFO - [4H] SOL-USDT-SWAP 2025-06-05 16:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:08,328 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:08,329 - INFO - [4H] SOL-USDT-SWAP 2025-06-05 20:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:09,965 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:09,965 - INFO - [4H] SOL-USDT-SWAP 2025-06-06 00:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:11,071 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:11,072 - INFO - [4H] SOL-USDT-SWAP 2025-06-06 04:00 整 趋势=uptrend, OB={'top': 153.38, 'bottom': 153.07}
2025-06-09 20:11:12,283 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:12,283 - INFO - [4H] SOL-USDT-SWAP 2025-06-06 08:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:13,565 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:13,565 - INFO - [4H] SOL-USDT-SWAP 2025-06-06 12:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:15,174 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:15,174 - INFO - [4H] SOL-USDT-SWAP 2025-06-06 16:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:19,928 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:19,928 - INFO - [4H] SOL-USDT-SWAP 2025-06-06 20:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:20,989 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:20,990 - INFO - [4H] SOL-USDT-SWAP 2025-06-07 00:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:22,199 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:22,200 - INFO - [4H] SOL-USDT-SWAP 2025-06-07 04:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:25,051 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:25,051 - INFO - [4H] SOL-USDT-SWAP 2025-06-07 08:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:26,212 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:26,213 - INFO - [4H] SOL-USDT-SWAP 2025-06-07 12:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:28,657 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:28,657 - INFO - [4H] SOL-USDT-SWAP 2025-06-07 16:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:29,902 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:29,903 - INFO - [4H] SOL-USDT-SWAP 2025-06-07 20:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:31,341 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:31,341 - INFO - [4H] SOL-USDT-SWAP 2025-06-08 00:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:32,384 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:32,384 - INFO - [4H] SOL-USDT-SWAP 2025-06-08 04:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:34,155 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:34,156 - INFO - [4H] SOL-USDT-SWAP 2025-06-08 08:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:35,357 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:35,358 - INFO - [4H] SOL-USDT-SWAP 2025-06-08 12:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:36,512 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:36,513 - INFO - [4H] SOL-USDT-SWAP 2025-06-08 16:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:37,940 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:37,941 - INFO - [4H] SOL-USDT-SWAP 2025-06-08 20:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:39,965 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:39,965 - INFO - [4H] SOL-USDT-SWAP 2025-06-09 00:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:41,049 - INFO - [4H] 识别到趋势: downtrend, OB: {'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:41,050 - INFO - [4H] SOL-USDT-SWAP 2025-06-09 04:00 整 趋势=downtrend, OB={'top': 153.73, 'bottom': 153.2}
2025-06-09 20:11:42,281 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 149.79, 'bottom': 149.23}
2025-06-09 20:11:42,282 - INFO - [4H] SOL-USDT-SWAP 2025-06-09 08:00 整 趋势=uptrend, OB={'top': 149.79, 'bottom': 149.23}
2025-06-09 20:11:43,579 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 149.79, 'bottom': 149.23}
2025-06-09 20:11:43,580 - INFO - [4H] SOL-USDT-SWAP 2025-06-09 12:00 整 趋势=uptrend, OB={'top': 149.79, 'bottom': 149.23}
2025-06-09 20:11:44,837 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 149.79, 'bottom': 149.23}
2025-06-09 20:11:44,837 - INFO - [4H] SOL-USDT-SWAP 2025-06-09 16:00 整 趋势=uptrend, OB={'top': 149.79, 'bottom': 149.23}
2025-06-09 20:11:45,894 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 151.47, 'bottom': 150.79}
2025-06-09 20:11:45,895 - INFO - [4H] SOL-USDT-SWAP 2025-06-09 20:00 整 趋势=uptrend, OB={'top': 151.47, 'bottom': 150.79}
2025-06-09 20:11:48,430 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:48,431 - INFO - [4H] TON-USDT-SWAP 2025-05-07 16:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:49,647 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:49,647 - INFO - [4H] TON-USDT-SWAP 2025-05-07 20:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:51,018 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:51,018 - INFO - [4H] TON-USDT-SWAP 2025-05-08 00:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:53,545 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:53,545 - INFO - [4H] TON-USDT-SWAP 2025-05-08 04:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:54,977 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:54,977 - INFO - [4H] TON-USDT-SWAP 2025-05-08 08:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:56,041 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:56,041 - INFO - [4H] TON-USDT-SWAP 2025-05-08 12:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:57,818 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:57,818 - INFO - [4H] TON-USDT-SWAP 2025-05-08 16:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:59,019 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:11:59,019 - INFO - [4H] TON-USDT-SWAP 2025-05-08 20:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:12:00,195 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:12:00,195 - INFO - [4H] TON-USDT-SWAP 2025-05-09 00:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:12:02,692 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.025, 'bottom': 3.01}
2025-06-09 20:12:02,692 - INFO - [4H] TON-USDT-SWAP 2025-05-09 04:00 整 趋势=uptrend, OB={'top': 3.025, 'bottom': 3.01}
2025-06-09 20:12:04,188 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:04,188 - INFO - [4H] TON-USDT-SWAP 2025-05-09 08:00 整 趋势=uptrend, OB={'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:06,218 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:06,219 - INFO - [4H] TON-USDT-SWAP 2025-05-09 12:00 整 趋势=uptrend, OB={'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:07,491 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:07,492 - INFO - [4H] TON-USDT-SWAP 2025-05-09 16:00 整 趋势=uptrend, OB={'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:08,781 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:08,782 - INFO - [4H] TON-USDT-SWAP 2025-05-09 20:00 整 趋势=uptrend, OB={'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:09,926 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:09,927 - INFO - [4H] TON-USDT-SWAP 2025-05-10 00:00 整 趋势=uptrend, OB={'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:11,122 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:11,122 - INFO - [4H] TON-USDT-SWAP 2025-05-10 04:00 整 趋势=uptrend, OB={'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:12,518 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:12,518 - INFO - [4H] TON-USDT-SWAP 2025-05-10 08:00 整 趋势=uptrend, OB={'top': 3.003, 'bottom': 2.991}
2025-06-09 20:12:13,876 - INFO - [4H] 识别到趋势: uptrend, OB: {'top': 3.003, 'bottom': 2.991}
